📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
2007;Giro;vendredi 1 juin 2007;19;Treviso;Terme di Comano;179;Accidentée;Iban Mayo;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;samedi 2 juin 2007;20;Bardolino;Verona;43;Chrono individuel;Paolo Savoldelli;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Giro;dimanche 3 juin 2007;21;Vestone;Milan;185;Accidentée;Alessandro Petacchi;Danilo Di Luca;Long format;Eurosport;Très rare;Grand Tour;;7
2007;Dauphiné Libéré;mardi 12 juin 2007;2;Saint-Paul-en-Jarez;Saint-Étienne;157;Accidentée;Christophe Moreau;Christophe Moreau;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;mercredi 13 juin 2007;3;Anneyron;Anneyron;40,7;Chrono individuel;Alexandre Vinokourov;Alexandre Vinokourov;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;jeudi 14 juin 2007;4;Hauterives;Mont Ventoux;197;Montagne;Christophe Moreau;Andrey Kashechkin;Long format;France TV;Très rare;Autre;;6
2007;Dauphiné Libéré;vendredi 15 juin 2007;5;Nyons;Digne-les-Bains;195;Accidentée;Antonio Colom;Andrey Kashechkin;Long format;Eurosport;Très rare;Autre;;6
2007;Dauphiné Libéré;samedi 16 juin 2007;6;Gap;Valloire;198;Montagne;Maxim Iglinskiy;Christophe Moreau;Long format;France TV;Très rare;Autre;;6
2007;Dauphiné Libéré;dimanche 17 juin 2007;7;Valloire;Annecy;129;Accidentée;Alexandre Vinokourov;Christophe Moreau;Long format;France TV;Très rare;Autre;;6
2007;Tour de France;samedi 7 juillet 2007;0;Londres;Londres;7,9;Prologue;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;dimanche 8 juillet 2007;1;Londres;Canterbury;203;Plat;Robbie McEwen;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;lundi 9 juillet 2007;2;Dunkerque;Le Grand-Bornand;167;Plat;Gert Steegmans;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;mardi 10 juillet 2007;3;Waregem;Compiègne;236;Plat;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;mercredi 11 juillet 2007;4;Villers-Cotterêts;Joigny;190;Plat;Thor Hushovd;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;jeudi 12 juillet 2007;5;Chablis;Autun;184;Accidentée;Filippo Pozzato;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;vendredi 13 juillet 2007;6;Semur-en-Auxois;Bourg-en-Bresse;200;Plat;Tom Boonen;Fabian Cancellara;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;samedi 14 juillet 2007;7;Bourg-en-Bresse;Le Grand-Bornand;197;Montagne;Linus Gerdemann;Linus Gerdemann;Long format;France TV;Rare;Grand Tour;;7
2007;Tour de France;dimanche 15 juillet 2007;8;Le Grand-Bornand;Tignes;165;Montagne;Michael Rasmussen;Michael Rasmussen;Intégralité;France TV;Rare;Grand Tour;;8
2007;Tour de France;mardi 17 juillet 2007;9;Val d'Isère;Briançon;159,5;Montagne;Mauricio Soler;Michael Rasmussen;Intégralité;France TV;Rare;Grand Tour;;8
2007;Tour de France;mercredi 18 juillet 2007;10;Tallard;Marseille;229,5;Plat;Cédric Vasseur;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;jeudi 19 juillet 2007;11;Marseille;Montpellier;180;Plat;Robert Hunter;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;vendredi 20 juillet 2007;12;Montpellier;Castres;179;Accidentée;Tom Boonen;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;samedi 21 juillet 2007;13;Albi;Albi;54;Chrono individuel;Cadel Evans;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;dimanche 22 juillet 2007;14;Mazamet;Plateau de Beille;197;Montagne;Alberto Contador;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;7
2007;Tour de France;lundi 23 juillet 2007;15;Foix;Loudenvielle;196;Montagne;Kim Kirchen;Michael Rasmussen;Intégralité;France TV;Très rare;Grand Tour;;9
2007;Tour de France;mercredi 25 juillet 2007;16;Orthez;Gourette-Aubisque;218,5;Montagne;Michael Rasmussen;Michael Rasmussen;Long format;France TV;Rare;Grand Tour;;7
2007;Tour de France;jeudi 26 juillet 2007;17;Pau;Castelsarrasin;188,5;Accidentée;Daniele Bennati;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;vendredi 27 juillet 2007;18;Cahors;Angoulême;211;Plat;Sandy Casar;Alberto Contador;Long format;France TV;Rare;Grand Tour;;5
2007;Tour de France;samedi 28 juillet 2007;19;Cognac;Angoulême;55,5;Chrono individuel;Levi Leipheimer;Alberto Contador;Long format;France TV;Rare;Grand Tour;;6
2007;Tour de France;dimanche 29 juillet 2007;20;Marcoussis;Paris-Champs-Elysées;146;Plat;Daniele Bennati;Alberto Contador;Long format;France TV;Rare;Grand Tour;;5
2007;Championnat du Monde;dimanche 30 septembre 2007;;Stuttgart;Stuttgart;267,4;Course en ligne;Paolo Bettini;;Court format;France TV;Très rare;Classique ou Semi-classique;;6
2008;Milan-San Remo;samedi 22 mars 2008;;Milano;Sanremo;298;Classique;Fabian Cancellara;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;7
2008;Paris-Roubaix;dimanche 13 avril 2008;;Compiègne;Roubaix;259,5;Classique;Tom Boonen;;Long format;France TV;Très rare;Classique ou Semi-classique;;7
2008;Flèche Wallonne;mercredi 23 avril 2008;;Charleroi;Huy;199;Classique;Kim Kirchen;;Long format;France 3;Très rare;Classique ou Semi-classique;;7
2008;Giro;dimanche 11 mai 2008;2;Cefalù;Agrigento;207;Accidentée;Riccardo Riccò;Franco Pellizotti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;mercredi 14 mai 2008;5;Belvedere Marittimo;Contursi Terme;203;Accidentée;Pavel Brutt;Franco Pellizotti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;jeudi 15 mai 2008;6;Potenza;Peschici;231,6;Accidentée;Matteo Priamo;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;vendredi 16 mai 2008;7;Vasto;Pescocostanzo;180;Accidentée;Gabriele Bosisio;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;samedi 17 mai 2008;8;Rivisondoli;Tivoli;208;Accidentée;Riccardo Riccò;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;dimanche 18 mai 2008;9;Civitavecchia;San Vincenzo;218;Plat;Daniele Bennati;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Giro;mercredi 21 mai 2008;11;Urbana;Cesena;199;Accidentée;Alessandro Bertolini;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;jeudi 22 mai 2008;12;Forlì;Carpi;172;Plat;Daniele Bennati;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Giro;vendredi 23 mai 2008;13;Modena;Cittadella;177;Plat;Mark Cavendish;Giovanni Visconti;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Giro;samedi 24 mai 2008;14;Verona;Alpe di Pampeago;195;Montagne;Emanuele Sella;Gabriele Bosisio;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Giro;dimanche 25 mai 2008;15;Arabba;Passo Fedaia;153;Montagne;Emanuele Sella;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Giro;lundi 26 mai 2008;16;San Vigilio di Marebbe;Plan de Corones;12,8;Chrono individuel;Franco Pellizotti;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;mercredi 28 mai 2008;17;Sondrio;Locarno;146;Plat;André Greipel;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Giro;jeudi 29 mai 2008;18;Mendrisio;Varese;147;Accidentée;Jens Voigt;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Giro;vendredi 30 mai 2008;19;Legnano;Presolana;238;Montagne;Vasil Kiryienka;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Giro;samedi 31 mai 2008;20;Rovetta;Tirano;224;Montagne;Emanuele Sella;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Giro;dimanche 1 juin 2008;21;Milan;Milan;28,5;Chrono individuel;Marco Pinotti;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Dauphiné Libéré;lundi 9 juin 2008;1;Avignon;Privas;194;Accidentée;Alejandro Valverde;Thor Hushovd;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;mardi 10 juin 2008;2;Bourg-Saint-Andéol;Vienne;184;Accidentée;George Hincapie;Thor Hushovd;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;jeudi 12 juin 2008;4;Vienne;Annemasse;193;Accidentée;Cyril Dessel;Alejandro Valverde;Long format;Eurosport;Très rare;Autre;;6
2008;Dauphiné Libéré;vendredi 13 juin 2008;5;Ville-la-Grand;Morzine;125;Montagne;Yuri Trofimov;Alejandro Valverde;Long format;France TV;Très rare;Autre;;6
2008;Dauphiné Libéré;samedi 14 juin 2008;6;Morzine;La Toussuire;233;Montagne;Chris Anker Sørensen;Alejandro Valverde;Long format;France TV;Très rare;Autre;;6
2008;Tour de France;samedi 5 juillet 2008;1;Brest;Plumelec;197,5;Accidentée;Alejandro Valverde;Alejandro Valverde;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;dimanche 6 juillet 2008;2;Auray;Saint-Brieuc;164,5;Plat;Thor Hushovd;Alejandro Valverde;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;lundi 7 juillet 2008;3;Saint-Malo;Nantes;208;Plat;Samuel Dumoulin;Romain Feillu;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;mardi 8 juillet 2008;4;Cholet;Cholet;29,5;Chrono individuel;Kim Kirchen;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;mercredi 9 juillet 2008;5;Cholet;Châteauroux;232;Plat;Mark Cavendish;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;jeudi 10 juillet 2008;6;Aigurande;Super-Besse;195,5;Accidentée;Alejandro Valverde;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;vendredi 11 juillet 2008;7;Brioude;Aurillac;159;Accidentée;Luis León Sánchez;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;samedi 12 juillet 2008;8;Figeac;Toulouse;172,5;Plat;Mark Cavendish;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;dimanche 13 juillet 2008;9;Toulouse;Bagnères-de-Bigorre;224;Montagne;Vladimir Efimkin;Kim Kirchen;Long format;France TV;Rare;Grand Tour;;7
2008;Tour de France;lundi 14 juillet 2008;10;Pau;Lourdes-Hautacam;156;Montagne;Juan José Cobo;Cadel Evans;Long format;France TV;Rare;Grand Tour;;7
2008;Tour de France;mercredi 16 juillet 2008;11;Lannemezan;Foix;167,5;Accidentée;Kurt Asle Arvesen;Cadel Evans;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;jeudi 17 juillet 2008;12;Lavelanet;Narbonne;168,5;Plat;Mark Cavendish;Cadel Evans;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;vendredi 18 juillet 2008;13;Narbonne;Nîmes;182;Plat;Mark Cavendish;Cadel Evans;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;samedi 19 juillet 2008;14;Nîmes;Digne-les-Bains;194,5;Plat;Óscar Freire;Cadel Evans;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;dimanche 20 juillet 2008;15;Embrun;Prato Nevoso;183;Montagne;Simon Gerrans;Fränk Schleck;Long format;France TV;Rare;Grand Tour;;7
2008;Tour de France;mardi 22 juillet 2008;16;Cuneo;Jausiers;157;Montagne;Cyril Dessel;Fränk Schleck;Long format;France TV;Rare;Grand Tour;;7
2008;Tour de France;mercredi 23 juillet 2008;17;Embrun;Alpe d'Huez;210,5;Montagne;Carlos Sastre;Carlos Sastre;Long format;France TV;Rare;Grand Tour;;7
2008;Tour de France;jeudi 24 juillet 2008;18;Bourg d'Oisans;Saint-Etienne;196,5;Accidentée;Marcus Burghardt;Carlos Sastre;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;vendredi 25 juillet 2008;19;Roanne;Montluçon;165,5;Plat;Sylvain Chavanel;Carlos Sastre;Long format;France TV;Rare;Grand Tour;;5
2008;Tour de France;samedi 26 juillet 2008;20;Cérilly;Saint-Amand-Montrond;53;Chrono individuel;Fabian Cancellara;Carlos Sastre;Long format;France TV;Rare;Grand Tour;;6
2008;Tour de France;dimanche 27 juillet 2008;21;Etampes;Paris-Champs-Elysées;143;Plat;Gert Steegmans;Carlos Sastre;Long format;France TV;Rare;Grand Tour;;5
2008;Vuelta;samedi 30 août 2008;1;Granada;Granada;7,7;;Liquigas;Filippo Pozzato;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;dimanche 31 août 2008;2;Granada;Jaén;167,3;Plat;Alejandro Valverde;Alejandro Valverde;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;lundi 1 septembre 2008;3;Jaén;Córdoba;168,6;Plat;Tom Boonen;Daniele Bennati;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;mardi 2 septembre 2008;4;Córdoba;Puertollano;170,3;Plat;Daniele Bennati;Daniele Bennati;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;mercredi 3 septembre 2008;5;Ciudad Real;Ciudad Real;42,5;;Levi Leipheimer;Levi Leipheimer;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;jeudi 4 septembre 2008;6;Ciudad Real;Toledo;150,1;Plat;Paolo Bettini;Sylvain Chavanel;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;samedi 6 septembre 2008;7;Barbastro;Naturlandia-La Rabassa (Andorra);223,2;Montagne;Alessandro Ballan;Alessandro Ballan;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;dimanche 7 septembre 2008;8;Escaldes-Engordany (Andorra);Plá de Beret;151;Montagne;David Moncoutié;Levi Leipheimer;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;lundi 8 septembre 2008;9;Vielha e Mijaran;Sabiñánigo;200,8;Accidentée;Greg Van Avermaet;Egoi Martínez;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Vuelta;mardi 9 septembre 2008;10;Sabiñánigo;Zaragoza;151,3;Plat;Sébastien Hinault;Egoi Martínez;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;mercredi 10 septembre 2008;11;Calahorra;Burgos;178;Plat;Óscar Freire;Egoi Martínez;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;jeudi 11 septembre 2008;12;Burgos;Suances;186,4;Accidentée;Paolo Bettini;Egoi Martínez;Long format;Eurosport;Très rare;Grand Tour;;7
2008;Vuelta;samedi 13 septembre 2008;13;San Vicente de la Barquera;Alto de El Angliru;209,5;Montagne;Alberto Contador;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;dimanche 14 septembre 2008;14;Oviedo;Fuentes de Invierno;158,4;Montagne;Alberto Contador;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;lundi 15 septembre 2008;15;Cudillero;Ponferrada;202;Montagne;David García;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;mardi 16 septembre 2008;16;Ponferrada;Zamora;186,3;Plat;Tom Boonen;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;mercredi 17 septembre 2008;17;Zamora;Valladolid;148,2;Plat;Wouter Weylandt;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;jeudi 18 septembre 2008;18;Valladolid;Las Rozas;167,4;Plat;Imanol Erviti;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Vuelta;vendredi 19 septembre 2008;19;Las Rozas;Segovia;145,5;Montagne;David Arroyo;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;samedi 20 septembre 2008;20;La Granja de San Ildefonso;Puerto de Navacerrada;17,1;;Levi Leipheimer;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;8
2008;Vuelta;dimanche 21 septembre 2008;21;San Sebastián de los Reyes;Madrid;102,2;Plat;Matti Breschel;Alberto Contador;Long format;Eurosport;Très rare;Grand Tour;;6
2008;Championnat du Monde;dimanche 28 septembre 2008;;Varèse;Varèse;260,2;Course en ligne;Alessandro Ballan;;Court format;France TV;Très rare;Classique ou Semi-classique;;6
2009;Milan-San Remo;samedi 21 mars 2009;;Milano;Sanremo;298;Classique;Mark Cavendish;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;7
2009;Tour des Flandres;dimanche 5 avril 2009;;Bruges;Meerbeke (Ninove);256;Classique;Stijn Devolder;;Long format;Eurosport, France TV;Très rare;Classique ou Semi-classique;;7
2009;Paris-Roubaix;dimanche 12 avril 2009;;Compiègne;Roubaix;259;Classique;Tom Boonen;;Long format;France TV;Très rare;Classique ou Semi-classique;;7
2009;Giro;samedi 9 mai 2009;1;Lido (Venice);Lido (Venice);20,5;Chrono par équipe;Team Columbia–High Road;Mark Cavendish;Long format;Eurosport, Rai;Très rare;Grand Tour;;7
2009;Giro;dimanche 10 mai 2009;2;Jesolo;Trieste;156;Plat;Alessandro Petacchi;Alessandro Petacchi;Long format;Eurosport;Très rare;Grand Tour;;6
2009;Giro;lundi 11 mai 2009;3;Grado;Valdobbiadene;198;Plat;Alessandro Petacchi;Alessandro Petacchi;Long format;Eurosport;Très rare;Grand Tour;;6
2009;Giro;mardi 12 mai 2009;4;Padua;San Martino di Castrozza;162;Montagne;Stefano Garzelli;Thomas Lövkvist;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;mercredi 13 mai 2009;5;San Martino di Castrozza;Alpe di Siusi;125;Montagne;Denis Menchov;Thomas Lövkvist;Long format;Rai;Très rare;Grand Tour;;8
2009;Giro;jeudi 14 mai 2009;6;Brixen;Mayrhofen;248;Accidentée;Michele Scarponi;Danilo Di Luca;Long format;Rai;Très rare;Grand Tour;;7
2009;Giro;vendredi 15 mai 2009;7;Innsbruck;Chiavenna;244;Accidentée;Edvald Boasson Hagen;Danilo Di Luca;Long format;Rai;Très rare;Grand Tour;;7
2009;Giro;samedi 16 mai 2009;8;Morbegno;Bergamo;209;Accidentée;Kanstantsin Sivtsov;Danilo Di Luca;Long format;Rai;Très rare;Grand Tour;;7
2009;Giro;dimanche 17 mai 2009;9;Milan;Milan;165;Plat;Mark Cavendish;Danilo Di Luca;Long format;Eurosport, Rai;Très rare;Grand Tour;;6
2009;Giro;mardi 19 mai 2009;10;Cuneo;Pinerolo;262;Montagne;Danilo Di Luca;Danilo Di Luca;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;mercredi 20 mai 2009;11;Turin;Arenzano;214;Plat;Mark Cavendish;Danilo Di Luca;Long format;Rai;Très rare;Grand Tour;;6
2009;Giro;jeudi 21 mai 2009;12;Sestri Levante;Riomaggiore;60,6;Chrono individuel;Denis Menchov;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;7
2009;Giro;vendredi 22 mai 2009;13;Lido di Camaiore;Florence;176;Plat;Mark Cavendish;Denis Menchov;Long format;Eurosport;Très rare;Grand Tour;;6
2009;Giro;samedi 23 mai 2009;14;Campi Bisenzio;Bologne;172;Montagne;Simon Gerrans;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;dimanche 24 mai 2009;15;Forlì;Faenza;161;Accidentée;Leonardo Bertagnolli;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;7
2009;Giro;lundi 25 mai 2009;16;Pergola;Monte Petrano;237;Montagne;Carlos Sastre;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;mercredi 27 mai 2009;17;Chieti;Blockhaus;83;Montagne;Franco Pellizotti;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;jeudi 28 mai 2009;18;Sulmona;Benevento;182;Plat;Michele Scarponi;Denis Menchov;Long format;Rai;Très rare;Grand Tour;;6
2009;Giro;vendredi 29 mai 2009;19;Avellino;Mount Vesuvius;164;Montagne;Carlos Sastre;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;8
2009;Giro;samedi 30 mai 2009;20;Naples;Anagni;203;Plat;Philippe Gilbert;Denis Menchov;Long format;Rai;Très rare;Grand Tour;;6
2009;Giro;dimanche 31 mai 2009;21;Rome;Rome;14,4;Chrono individuel;Ignatas Konovalovas;Denis Menchov;Long format;Eurosport, Rai;Très rare;Grand Tour;;7
2009;Dauphiné Libéré;jeudi 11 juin 2009;5;Valence;Mont Ventoux;154;Montagne;Sylwester Szmyd;Alejandro Valverde;Long format;Eurosport;Très rare;Autre;;6
2009;Dauphiné Libéré;vendredi 12 juin 2009;6;Gap;Briançon;106;Montagne;Pierrick Fédrigo;Alejandro Valverde;Long format;Eurosport;Très rare;Autre;;6
2009;Dauphiné Libéré;samedi 13 juin 2009;7;Briançon;Saint-François-Longchamp;157;Montagne;David Moncoutié;Alejandro Valverde;Long format;Eurosport;Très rare;Autre;;6
2009;Dauphiné Libéré;dimanche 14 juin 2009;8;Faverges;Grenoble;146;Accidentée;Stef Clement;Alejandro Valverde;Long format;France TV;Très rare;Autre;;6
2009;Tour de France;samedi 4 juillet 2009;1;Monaco;Monaco;15,5;Chrono individuel;Fabian Cancellara;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;dimanche 5 juillet 2009;2;Monaco;Brignoles;187;Plat;Mark Cavendish;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;lundi 6 juillet 2009;3;Marseille;La Grande-Motte;196,5;Plat;Mark Cavendish;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;mardi 7 juillet 2009;4;Montpellier;Montpellier;39;Chrono par équipe;Astana;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;mercredi 8 juillet 2009;5;Le Cap d'Agde;Perpignan;196,5;Plat;Thomas Voeckler;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;jeudi 9 juillet 2009;6;Gérone;Barcelone;181,5;Plat;Thor Hushovd;Fabian Cancellara;Long format;France TV;Peu courant;Grand Tour;;5
2009;Tour de France;vendredi 10 juillet 2009;7;Barcelone;Andorre-Arcalis;224;Montagne;Brice Feillu;Rinaldo Nocentini;Long format;France TV;Peu courant;Grand Tour;;6
2009;Tour de France;samedi 11 juillet 2009;8;Andorre;Saint-Girons;176,5;Montagne;Luis León Sánchez;Rinaldo Nocentini;Long format;France TV;Peu courant;Grand Tour;;6
