📆 Saison;🚴‍♂️ Course;📅 Date;🔢 Etape;🟢 Ville départ;🏁 Ville d'arrivée;📏 Distance;🌄 Type;🥇 Vainqueur;👑 Leader général;Format vidéo;📺 Diffuseur;Rareté;Type de course;Titre;Prix vidéo
1996;Tour des Flandres;07-avr-96;;Sint-Niklaas;Meerbeke (Ninove);269;Classique;Michele Bartoli;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Paris-Roubaix;14-avr-96;;Compiègne;Roubaix;262;Classique;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Flèche Wallonne;17-avr-96;;Spa;Huy;200;Classique;Lance Armstrong;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;8,5
1996;Amstel Gold Race;27-avr-96;;Heerlen;Maastricht;253;Classique;Stefano Zanini;;Long format;France 2;Très rare;Classique ou Semi-classique;;8,5
1996;Dauphiné Libéré;08-juin-96;6;Digne-les-Bains;Briançon;211;Accidentée;Miguel Indurain;Miguel Induráin;Long format;France TV;Très rare;Autre;;7,5
1996;Tour de France;29-juin-96;0;’s-Hertogenbosch;’s-Hertogenbosch;9,4;Prologue;Alex Zülle;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;30-juin-96;1;’s-Hertogenbosch;’s-Hertogenbosch;209;Plat;Frédéric Moncassin;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;01-juil-96;2;’s-Hertogenbosch;Wasquehal;247,5;Plat;Mario Cipollini;Alex Zülle;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;02-juil-96;3;Wasquehal;Nogent-sur-Oise;195;Plat;Erik Zabel;Frédéric Moncassin;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;03-juil-96;4;Soissons;Lac de Madine;232;Plat;Cyril Saugrain;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;04-juil-96;5;Lac de Madine;Besançon;232;Plat;Jeroen Blijlevens;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;05-juil-96;6;Arc-et-Senans;Aix-les-Bains;207;Accidentée;Michael Boogerd;Stéphane Heulot;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;06-juil-96;7;Chambéry;Les Arcs;200;Montagne;Luc Leblanc;Evgueni Berzin;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;07-juil-96;8;Bourg-Saint-Maurice;Val d'Isère;30,5;Chrono individuel;Evgueni Berzin;Evgueni Berzin;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;08-juil-96;9;Le Monêtier-les-Bains;Sestrières;46;Montagne;Bjarne Riis;Bjarne Riis;Court format;France TV;Très rare;Grand Tour;;9
1996;Tour de France;09-juil-96;10;Turin;Gap;208,5;Accidentée;Erik Zabel;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;11-juil-96;11;Gap;Valence;202;Accidentée;José Jaime González;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;12-juil-96;12;Valence;Le Puy-en-Velay;143,5;Accidentée;Pascal Richard;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;11,5
1996;Tour de France;13-juil-96;13;Le Puy-en-Velay;Super-Besse;177;Accidentée;Rolf Sørensen;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;11,5
1996;Tour de France;14-juil-96;14;Besse;Tulle;185;Accidentée;Djamolidine Abdoujaparov;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;15-juil-96;15;Brive;Villeneuve-sur-Lot;176;Plat;Massimo Podenzana;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;16-juil-96;16;Agen;Lourdes-Hautacam;199;Montagne;Bjarne Riis;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;17-juil-96;17;Argelès-Gazost;Pampelune;262;Montagne;Laurent Dufaux;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;18-juil-96;18;Pampelune;Hendaye;154,5;Accidentée;Bart Voskamp;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;19-juil-96;19;Hendaye;Bordeaux;226,5;Plat;Frédéric Moncassin;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;20-juil-96;20;Bordeaux;Saint-Emilion;63,5;Chrono individuel;Jan Ullrich;Bjarne Riis;Long format;France TV;Très rare;Grand Tour;;9,5
1996;Tour de France;21-juil-96;21;Palaiseau;Paris-Champs-Elysées;147,5;Plat;Fabio Baldato;Bjarne Riis;Intégralité;France TV;Très rare;Grand Tour;;11,5
1996;Championnat du Monde;13-oct-96;;Lugano;Lugano;252;Course en ligne;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1996;Tour de Lombardie;19-oct-96;;Varèse;Bergame;250;Classique;Andrea Tafi;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Milan-San Remo;22-mars-97;;Milano;Sanremo;294;Classique;Erik Zabel;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Tour des Flandres;06-avr-97;;Sint-Niklaas;Meerbeke (Ninove);256;Classique;Rolf Sørensen;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Paris-Roubaix;13-avr-97;;Compiègne;Roubaix;267;Classique;Frédéric Guesdon;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Flèche Wallonne;16-avr-97;;Spa;Huy;200;Classique;Laurent Jalabert;;Long format;Eurosport;Très rare;Classique ou Semi-classique;;8,5
1997;Amstel Gold Race;26-avr-97;;Heerlen;Maastricht;259;Classique;Bjarne Riis;;Long format;France 2;Très rare;Classique ou Semi-classique;;8,5
1997;Dauphiné Libéré;14-juin-97;6;Digne-les-Bains;Briançon;187;Montagne;Abraham Olano;Udo Bölts;Long format;France TV;Très rare;Autre;;7,5
1997;Dauphiné Libéré;15-juin-97;7;Briançon;Chambéry;182;Montagne;Andrey Teteryuk;Udo Bölts;Long format;France TV;Très rare;Autre;;7,5
1997;Tour de France;05-juil-97;0;Rouen;Rouen;7,3;Prologue;Chris Boardman;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;06-juil-97;1;Rouen;Forges-les-Eaux;192;Plat;Mario Cipollini;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;07-juil-97;2;Saint-Valery-en-Caux;Vire;262;Plat;Mario Cipollini;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;08-juil-97;3;Vire;Plumelec;224;Plat;Erik Zabel;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;09-juil-97;4;Plumelec;Puy du Fou;223;Plat;Nicola Minali;Mario Cipollini;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;10-juil-97;5;Chantonnay;La Châtre;261,5;Plat;Cédric Vasseur;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;11-juil-97;6;Le Blanc;Marennes;215,5;Plat;Jeroen Blijlevens;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;12-juil-97;7;Marennes;Bordeaux;194;Plat;Erik Zabel;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;13-juil-97;8;Sauternes;Pau;161,5;Plat;Erik Zabel;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;14-juil-97;9;Pau;Loudenvielle;182;Montagne;Laurent Brochard;Cédric Vasseur;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;15-juil-97;10;Luchon;Andorre-Arcalis;252,5;Montagne;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;16-juil-97;11;Andorre;Perpignan;192;Accidentée;Laurent Desbiens;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;18-juil-97;12;Saint-Etienne;Saint-Etienne;55,5;Chrono individuel;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;19-juil-97;13;Saint-Etienne;Alpe d'Huez;203,5;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;20-juil-97;14;Bourg d'Oisans;Courchevel;148;Montagne;Richard Virenque;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;21-juil-97;15;Courchevel;Morzine;208,5;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;22-juil-97;16;Morzine;Fribourg;181;Accidentée;Christophe Mengin;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;23-juil-97;17;Fribourg;Colmar;218,5;Plat;Neil Stephens;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;24-juil-97;18;Colmar;Montbéliard;175,5;Accidentée;Didier Rous;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;25-juil-97;19;Montbéliard;Dijon;172;Plat;Mario Traversoni;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;26-juil-97;20;Disneyland Paris;Disneyland Paris;63;Chrono individuel;Abraham Olano;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1997;Tour de France;27-juil-97;21;Disneyland Paris;Paris-Champs-Elysées;149,5;Plat;Nicola Minali;Jan Ullrich;Intégralité;France TV;Très rare;Grand Tour;;11,5
1997;Championnat du Monde;12-oct-97;;Saint-Sébastien;Saint-Sébastien;265,5;Course en ligne;Laurent Brochard;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1997;Tour de Lombardie;18-oct-97;;Varèse;Bergame;250;Classique;Laurent Jalabert;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Milan-San Remo;21-mars-98;;Milano;Sanremo;294;Classique;Erik Zabel;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Tour des Flandres;05-avr-98;;Bruges;Meerbeke (Ninove);277;Classique;Johan Museeuw;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Paris-Roubaix;12-avr-98;;Compiègne;Roubaix;267;Classique;Franco Ballerini;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Amstel Gold Race;25-avr-98;;Maastricht;Maastricht;257;Classique;Rolf Jaermann;;Long format;France 2;Très rare;Classique ou Semi-classique;;8,5
1998;Tour de France;11-juil-98;0;Dublin;Dublin;5,6;Prologue;Chris Boardman;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;12-juil-98;1;Dublin;Dublin;186,5;Plat;Tom Steels;Chris Boardman;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;13-juil-98;2;Enniscorthy;Cork;205,5;Plat;Ján Svorada;Erik Zabel;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;14-juil-98;3;Roscoff;Lorient;169;Plat;Jens Heppner;Erik Zabel;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;15-juil-98;4;Plouay;Cholet;252;Plat;Jeroen Blijlevens;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;16-juil-98;5;Cholet;Châteauroux;228,5;Plat;Mario Cipollini;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;17-juil-98;6;La Châtre;Brive;204,5;Plat;Mario Cipollini;Stuart O'Grady;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;18-juil-98;7;Meyrignac-l'Église;Corrèze;58;Chrono individuel;Jan Ullrich;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;19-juil-98;8;Brive;Montauban;190,5;Plat;Jacky Durand;Laurent Desbiens;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;20-juil-98;9;Montauban;Pau;210;Plat;Léon van Bon;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;21-juil-98;10;Pau;Luchon;196,5;Montagne;Rodolfo Massi;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;22-juil-98;11;Luchon;Plateau de Beille;170;Montagne;Marco Pantani;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;24-juil-98;12;Tarascon-sur-Ariège;Le Cap d'Agde;222;Plat;Tom Steels;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;25-juil-98;13;Frontignan;Carpentras;196;Plat;Daniele Nardello;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;26-juil-98;14;Valréas;Grenoble;186,5;Accidentée;Stuart O'Grady;Jan Ullrich;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;27-juil-98;15;Grenoble;Les Deux-Alpes;189;Montagne;Marco Pantani;Marco Pantani;Intégralité;France TV;Très rare;Grand Tour;;11,5
1998;Tour de France;28-juil-98;16;Vizille;Albertville;204;Montagne;Jan Ullrich;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;29-juil-98;17;Albertville;Aix-les-Bains;149;Montagne;Etape neutralisée;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;30-juil-98;18;Aix-les-Bains;Neuchâtel;218,5;Accidentée;Tom Steels;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;31-juil-98;19;La Chaux-de-Fonds;Autun;242;Plat;Magnus Bäckstedt;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;01-août-98;20;Montceau-les-Mines;Le Creusot;52;Chrono individuel;Jan Ullrich;Marco Pantani;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Tour de France;02-août-98;21;Melun;Paris-Champs-Elysées;147,5;Plat;Tom Steels;Marco Pantani;Intégralité;France TV;Très rare;Grand Tour;;11,5
1998;Vuelta;12-sept-98;8;Palma de Mallorca;Palma de Mallorca;181,5;Accidentée;Fabrizio Guidi;José María Jiménez;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Vuelta;26-sept-98;21;Fuenlabrada;Fuenlabrada;39;Chrono individuel;Alex Zülle;Abraham Olano;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Vuelta;27-sept-98;22;Madrid;Madrid;163;Plat;Markus Zberg;Abraham Olano;Long format;France TV;Très rare;Grand Tour;;9,5
1998;Championnat du Monde;11-oct-98;;Valkenburg;Valkenburg;258;Course en ligne;Oscar Camenzind;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1998;Tour de Lombardie;17-oct-98;;Varèse;Bergame;253;Classique;Oscar Camenzind;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Milan-San Remo;20-mars-99;;Milano;Sanremo;294;Classique;Andrei Tchmil;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Tour des Flandres;04-avr-99;;Bruges;Meerbeke (Ninove);270;Classique;Peter Van Petegem;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Paris-Roubaix;11-avr-99;;Compiègne;Roubaix;273;Classique;Andrea Tafi;;Long format;France TV;Très rare;Classique ou Semi-classique;;9
1999;Amstel Gold Race;24-avr-99;;Maastricht;Maastricht;253;Classique;Michael Boogerd;;Long format;France 2;Très rare;Classique ou Semi-classique;;8,5
1999;Giro;19-mai-99;5;Terme Luigiane;Monte Sirino;147;Montagne;José Jaime González;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;23-mai-99;9;Ancône;Ancône;32;Chrono individuel;Laurent Jalabert;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;27-mai-99;13;Sassuolo;Rapallo;243;Montagne;Richard Virenque;Laurent Jalabert;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;29-mai-99;14;Bra;Borgo San Dalmazzo;187;Montagne;Paolo Savoldelli;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;02-juin-99;18;Trévise;Trévise;45;Chrono individuel;Serhiy Honchar;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;03-juin-99;19;Castelfranco Veneto;Alpe di Pampeago;166;Montagne;Marco Pantani;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;04-juin-99;20;Predazzo;Madonna di Campiglio;175;Montagne;Marco Pantani;Marco Pantani;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Giro;05-juin-99;21;Madonna di Campiglio;Aprica;190;Montagne;Roberto Heras;Ivan Gotti;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Tour de France;03-juil-99;0;Puy du Fou;Puy du Fou;7;Prologue;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;04-juil-99;1;Montaigu;Challans;203;Plat;Jaan Kirsipuu;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;05-juil-99;2;Challans;Saint-Nazaire;176;Plat;Tom Steels;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;06-juil-99;3;Nuits-Saint-Georges;Laval;194,5;Plat;Tom Steels;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;07-juil-99;4;Laval;Blois;194,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;08-juil-99;5;Bonneval;Amiens;233,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;09-juil-99;6;Amiens;Maubeuge;171,5;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;10-juil-99;7;Avesnes-sur-Alpe;Thionville;227;Plat;Mario Cipollini;Jaan Kirsipuu;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;11-juil-99;8;Metz;Metz;56,5;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;13-juil-99;9;Le Grand-Bornand;Sestrières;213,5;Montagne;Lance Armstrong;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;11,5
1999;Tour de France;14-juil-99;10;Sestrières;Alpe d'Huez;220,5;Montagne;Giuseppe Guerini;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;15-juil-99;11;Bourg d'Oisans;Saint-Etienne;198,5;Accidentée;Ludo Dierckxsens;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;16-juil-99;12;Saint-Galmier;Saint-Flour;201,5;Accidentée;David Etxebarria;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;17-juil-99;13;Saint-Flour;Albi;236,5;Accidentée;Salvatore Commesso;Lance Armstrong;Court format;France TV;Très rare;Grand Tour;;9
1999;Tour de France;18-juil-99;14;Castres;Saint-Gaudens;199;Plat;Dimitri Konyshev;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;20-juil-99;15;Saint-Gaudens;Piau-Engaly;173;Montagne;Fernando Escartín;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;11,5
1999;Tour de France;21-juil-99;16;Lannemezan;Pau;192;Montagne;David Etxebarria;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;11,5
1999;Tour de France;22-juil-99;17;Mourenx;Bordeaux;200;Plat;Tom Steels;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;23-juil-99;18;Jonzac;Futuroscope;187;Plat;Gianpaolo Mondini;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;24-juil-99;19;Futuroscope;Futuroscope;57;Chrono individuel;Lance Armstrong;Lance Armstrong;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Tour de France;25-juil-99;20;Arpajon;Paris-Champs-Elysées;143,5;Plat;Robbie McEwen;Lance Armstrong;Intégralité;France TV;Très rare;Grand Tour;;11,5
1999;Vuelta;12-sept-99;8;León;Alto de L'Angliru;175,6;Montagne;José María Jiménez;José María Jiménez;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Vuelta;18-sept-99;13;Andorra la Vella;Castellar del Riu (Rasos de Peguera);149;Montagne;Alex Zülle;Igor González de Galdeano;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Vuelta;19-sept-99;14;Barcelona;Barcelona;94,4;Accidentée;Fabio Roscioli;Igor González de Galdeano;Long format;France TV;Très rare;Grand Tour;;9,5
1999;Vuelta;21-sept-99;16;Valencia;Teruel;200,4;Montagne;Frank Vandenbroucke;Igor González de Galdeano;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Vuelta;23-sept-99;18;Guadalajara;Alto de Abantos;166,3;Montagne;Roberto Laiseka;Igor González de Galdeano;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Vuelta;24-sept-99;19;San Lorenzo de El Escorial;Ávila;184,6;Accidentée;Frank Vandenbroucke;Igor González de Galdeano;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Vuelta;25-sept-99;20;El Tiemblo;Ávila;46,5;Chrono individuel;Jan Ullrich;Jan Ullrich;Long format;Eurosport;Très rare;Grand Tour;;9,5
1999;Vuelta;26-sept-99;21;Madrid;Madrid;163;Plat;Jeroen Blijlevens;Jan Ullrich;Long format;Eurosport;Très rare;Grand Tour;;9,5
